Store Name,Store Type,Street Number,Street Name,City,State,Zip Code,County,Latitude,Longitude
FULLERTON DRIVE IN DAIRY  ,Convenience Store,181,N Raymond Ave,Fullerton,CA,92831,ORANGE,33.87233,-117.907
Fullerton Grocery Outlet  ,Supermarket,120,N Raymond Ave,Fullerton,CA,92831,ORANGE,33.87122,-117.9069
Fullerton Liquor  ,Convenience Store,2419,E Orangethorpe Ave,Fullerton,CA,92831,ORANGE,33.85969,-117.8881
Fullerton Liquor  ,Convenience Store,2419,E Orangethorpe Ave,Fullerton,CA,92831,ORANGE,33.85969,-117.8881
Fullerton Liquor  ,Small Grocery Store,2419,E Orangethorpe Ave,Fullerton,CA,92831,ORANGE,33.86002,-117.8886
Fullerton Liquor & Jr.market  ,Convenience Store,2419,E Orangethorpe Ave,Fullerton,CA,92831,ORANGE,33.85967,-117.8886
Fullerton Liquor Market  ,Convenience Store,575,S Euclid St,Fullerton,CA,92832,ORANGE,33.8649,-117.942
Fullerton Liquor Market  ,Convenience Store,575,S Euclid St,Fullerton,CA,92832,ORANGE,33.8649,-117.942
Fullerton Liquor Market  ,Convenience Store,575,S Euclid St,Fullerton,CA,92832,ORANGE,33.86497,-117.9424
Fullerton Liquor Market  ,Convenience Store,575,S Euclid St,Fullerton,CA,92832,ORANGE,33.86497,-117.9424
Fullerton Liquor Market  ,Convenience Store,575,S Euclid St,Fullerton,CA,92832,ORANGE,33.865,-117.9425
FULLERTON ORANGETHORPE DAIRY  ,Small Grocery Store,333,W Orangethorpe Ave,Fullerton,CA,92832,ORANGE,0.0,0.0
FULLERTON ORANGETHORPE DAIRY  ,Convenience Store,333,W Orangethorpe Ave,Fullerton,CA,92832,ORANGE,33.8595,-117.9292
Fullerton Wine & Spirits  ,Convenience Store,416,S Harbor Blvd,Fullerton,CA,92832,ORANGE,33.86644,-117.9236
G & D Liquor  ,Convenience Store,338,N Euclid St,Fullerton,CA,92832,ORANGE,33.87365,-117.942
G & M #10 G&M #10,Convenience Store,944,W Orangethorpe Ave,Fullerton,CA,92832,ORANGE,33.85902,-117.9414
G & M #10 G&M #10,Convenience Store,944,W Orangethorpe Ave,Fullerton,CA,92832,ORANGE,33.85902,-117.9414
G & M #34 G&M #34,Convenience Store,15971,Goldenwest St,Huntington Beach,CA,92647,ORANGE,33.7304,-118.007
G & S Liquor  ,Convenience Store,106,S Western Ave,Anaheim,CA,92804,ORANGE,33.83149,-118.0022
G & S Liquor  ,Convenience Store,7132,Garden Grove Blvd,Westminster,CA,92683,ORANGE,33.77364,-118.009
G & S Liquor  ,Convenience Store,7132,Garden Grove Blvd,Westminster,CA,92683,ORANGE,33.77366,-118.0088
G & S Liquor  ,Convenience Store,7132,Garden Grove Blvd,Westminster,CA,92683,ORANGE,33.77322,-118.0085
G & S LIQUOR MARKET  ,Convenience Store,106,S Western Ave,Anaheim,CA,92804,ORANGE,0.0,0.0
G & S LIQUOR MART  ,Convenience Store,106,S Western Ave,Anaheim,CA,92804,ORANGE,0.0,0.0
G M Food Store  ,Convenience Store,7940,Valley View St,Buena Park,CA,90620,ORANGE,33.84739,-118.0284
G&d Liquor 2  ,Convenience Store,671,S Beach Blvd,La Habra,CA,90631,ORANGE,33.92504,-117.968
G&D SEAFOOD MARKET  ,Combination Grocery/Other,1801,S MAIN ST,Santa Ana,CA,92707,ORANGE,33.72432,-117.8678
G&M 30,Convenience Store,4505,W 1st St,Santa Ana,CA,92703,ORANGE,33.74538,-117.9292
G&M 28,Convenience Store,19492,Goldenwest St,Huntington Beach,CA,92648,ORANGE,33.67961,-118.0056
G&M 156,Convenience Store,8472,Katella Ave,Stanton,CA,90680,ORANGE,33.80264,-117.9848
G&M 52,Convenience Store,195,E 17th St,Costa Mesa,CA,92627,ORANGE,33.63531,-117.9191
G&M 43,Convenience Store,1740,Newport Blvd,Costa Mesa,CA,92627,ORANGE,33.63878,-117.9205
G&M 61,Convenience Store,10502,Magnolia Ave,Anaheim,CA,92804,ORANGE,33.80993,-117.9753
G&M 65,Convenience Store,984,S Beach Blvd,Anaheim,CA,92804,ORANGE,33.8177,-117.9929
G&M 82,Convenience Store,8980,Warner Ave,Fountain Valley,CA,92708,ORANGE,33.7155,-117.9723
G&M 90,Convenience Store,13712,Goldenwest St,Westminster,CA,92683,ORANGE,33.76305,-118.0069
G&M 50,Convenience Store,10961,Beach Blvd,Stanton,CA,90680,ORANGE,33.80329,-117.9936
G&M 85,Convenience Store,17499,Yorba Linda Blvd,Yorba Linda,CA,92886,ORANGE,33.88876,-117.8291
G&M 103,Convenience Store,101,E Lambert Rd,La Habra,CA,90631,ORANGE,33.92488,-117.9458
G&M 55,Convenience Store,18121,Imperial Hwy,Yorba Linda,CA,92886,ORANGE,33.89184,-117.8172
G&M 132,Convenience Store,1729,S El Camino Real,San Clemente,CA,92672,ORANGE,33.41823,-117.6038
G&M 115,Convenience Store,313,W Orangethorpe Ave,Placentia,CA,92870,ORANGE,33.86206,-117.8762
G&M 140,Convenience Store,8032,Garden Grove Blvd,Garden Grove,CA,92844,ORANGE,33.77335,-117.9922
G&M 149,Convenience Store,2175,W la Palma Ave,Anaheim,CA,92801,ORANGE,33.8473,-117.9587
G&M 157,Convenience Store,3048,Bristol St,Costa Mesa,CA,92626,ORANGE,33.68205,-117.8852
G&M 40,Convenience Store,23991,El Toro Rd,Laguna Hills,CA,92653,ORANGE,33.61399,-117.7092
G&M 182,Convenience Store,6972,Warner Ave,Huntington Beach,CA,92647,ORANGE,33.71506,-118.0072
G&M 199,Convenience Store,801,N Bristol St,Santa Ana,CA,92703,ORANGE,33.7518,-117.8847
G&M 183,Convenience Store,18501,Beach Blvd,Huntington Beach,CA,92648,ORANGE,33.6933,-117.9893
G&M 189,Convenience Store,17980,Magnolia St,Fountain Valley,CA,92708,ORANGE,33.70169,-117.9714
G&M 163,Convenience Store,7501,Katella Ave,Stanton,CA,90680,ORANGE,33.8032,-118.0015
G&M 155,Convenience Store,15501,Beach Blvd,Westminster,CA,92683,ORANGE,33.73713,-117.9898
G&M 158,Convenience Store,3067,Bristol St,Costa Mesa,CA,92626,ORANGE,33.68267,-117.886
G&M 31,Convenience Store,9225,S Brookhurst St,Anaheim,CA,92804,ORANGE,33.81776,-117.9589
G&M Oil 0060,Convenience Store,1940,E Katella Ave,Orange,CA,92867,ORANGE,33.80946,-117.833
G&M Oil 0072,Convenience Store,1501,S Broadway,Santa Ana,CA,92707,ORANGE,33.72689,-117.8696
G&M Oil 0049,Convenience Store,401,N Grand Ave,Santa Ana,CA,92701,ORANGE,33.74837,-117.8516
G&M Oil 0005,Convenience Store,1201,E Orangethorpe Ave,Fullerton,CA,92831,ORANGE,33.86,-117.9064
G&M Oil 0124,Convenience Store,17472,Beach Blvd,Huntington Beach,CA,92647,ORANGE,33.70875,-117.9887
G&M Oil 0003,Convenience Store,110,S Harbor Blvd,La Habra,CA,90631,ORANGE,33.93157,-117.9327
G&M Oil 0021,Convenience Store,2995,Bristol St,Costa Mesa,CA,92626,ORANGE,33.67976,-117.8861
G&M Oil 0083,Convenience Store,20731,Lake Forest Dr,Lake Forest,CA,92630,ORANGE,33.66154,-117.6685
G&M Oil 0032,Convenience Store,14902,Beach Blvd,Westminster,CA,92683,ORANGE,33.74624,-117.9892
G&M Oil 0200,Convenience Store,100,N Beach Blvd,Anaheim,CA,92801,ORANGE,33.83244,-117.9931
G&M Oil 0071,Convenience Store,1150,W la Habra Blvd,La Habra,CA,90631,ORANGE,33.93157,-117.9588
G&M Oil 0160,Convenience Store,5201,W 1st St,Santa Ana,CA,92703,ORANGE,33.74538,-117.938
G&M OIL 8,Convenience Store,300,S Brookhurst St,Anaheim,CA,92804,ORANGE,33.82861,-117.9585
G&M OIL 153,Convenience Store,7470,Cerritos Ave,Stanton,CA,90680,ORANGE,33.8098,-118.0023
G&M OIL 4,Convenience Store,16990,Beach Blvd,Huntington Beach,CA,92647,ORANGE,33.71599,-117.9888
G&M OIL 114,Convenience Store,5992,Westminster Blvd,Westminster,CA,92683,ORANGE,33.75863,-118.025
G&M OIL 113,Convenience Store,3490,W Lincoln Ave,Anaheim,CA,92801,ORANGE,33.83161,-118.0105
G&M OIL 6,Convenience Store,13741,Beach Blvd,Westminster,CA,92683,ORANGE,33.76266,-117.9901
G&M OIL 171,Convenience Store,1950,W la Habra Blvd,La Habra,CA,90631,ORANGE,33.93155,-117.9674
G&M OIL 222,Convenience Store,13682,Beach Blvd,Westminster,CA,92683,ORANGE,33.76355,-117.9892
G&M OIL 230,Convenience Store,2530,E la Palma Ave,Anaheim,CA,92806,ORANGE,33.84688,-117.8801
G&M OIL # 0024 24,Convenience Store,3301,S Bristol St,Santa Ana,CA,92704,ORANGE,33.70332,-117.8851
G&M OIL # 0135 135,Convenience Store,8971,Adams Ave,Huntington Beach,CA,92646,ORANGE,33.67259,-117.9717
G&M Oil Company 5,Combination Grocery/Other,1201,E Orangethorpe Ave,Fullerton,CA,92831,ORANGE,33.85961,-117.9066
G&M Oil Company 65,Combination Grocery/Other,984,S Beach Blvd,Anaheim,CA,92804,ORANGE,33.81778,-117.9931
G&m Oil Company 115,Combination Grocery/Other,313,W Orangethorpe Ave,Placentia,CA,92870,ORANGE,33.86152,-117.8764
G&M Oil Company 50,Combination Grocery/Other,10961,Beach Blvd,Stanton,CA,90680,ORANGE,33.80313,-117.9933
G&M Oil Company 61,Combination Grocery/Other,10502,S Magnolia Ave,Stanton,CA,90680,ORANGE,33.80963,-117.9757
G&S LIQUOR  ,Convenience Store,106,S Western Ave,Anaheim,CA,92804,ORANGE,33.83149,-118.0022
Galaxy Harbor  ,Convenience Store,13321,Harbor Blvd,Garden Grove,CA,92843,ORANGE,33.76958,-117.9208
GARCIA'S BAKERY  ,Combination Grocery/Other,11841,Beach Blvd,Stanton,CA,90680,ORANGE,33.79026,-117.9931
Garden Food  ,Convenience Store,9731,Garden Grove Blvd,Garden Grove,CA,92844,ORANGE,33.77402,-117.9633
GARDEN FOOD STORE  ,Convenience Store,9731,GARDEN GROVE BLVD.,GARDEN GROVE,CA,92644,ORANGE,0.0,0.0
Garden Food Store  ,Convenience Store,9731,Garden Grove Blvd,Garden Grove,CA,92844,ORANGE,33.77402,-117.9633
Garden Food Store  ,Convenience Store,9731,Garden Grove Blvd,Garden Grove,CA,92844,ORANGE,33.77401,-117.9633
Garden Fresh Beef Jerky  ,Meat/Poultry Specialty,10702,Garden Grove Blvd,Garden Grove,CA,92843,ORANGE,33.77378,-117.9461
Garden Grove 76  ,Convenience Store,13960,Harbor Blvd,Garden Grove,CA,92843,ORANGE,33.76035,-117.9202
GARDEN GROVE DAIRY  ,Convenience Store,12811,GARDEN GROVE BLVD.,GARDEN GROVE,CA,92643,ORANGE,0.0,0.0
GARDEN GROVE DAIRY  ,Convenience Store,12811,GARDEN GROVE BLVD.,GARDEN GROVE,CA,92843,ORANGE,0.0,0.0
GARDEN GROVE GROCERY OUTLET  ,Supermarket,12122,Harbor Blvd,Garden Grove,CA,92840,ORANGE,0.0,0.0
GARDEN GROVE GROCERY OUTLET  ,Supermarket,12122,Harbor Blvd,Garden Grove,CA,92840,ORANGE,0.0,0.0
Garden Grove Service Station 42399,Convenience Store,12931,Garden Grove Blvd,Garden Grove,CA,92843,ORANGE,33.77457,-117.9072
Garden Grove Supermarket 1,Super Store,12081,Brookhurst St,Garden Grove,CA,92840,ORANGE,33.78744,-117.9588
Garden Grove Superstore  ,Super Store,13861,Brookhurst St,Garden Grove,CA,92843,ORANGE,33.76167,-117.9551
Garden Grove Wine & Spirits  ,Convenience Store,10971,Westminster Ave,Garden Grove,CA,92843,ORANGE,33.75999,-117.9381
Garden Patch Farmers Market LLc  ,Small Grocery Store,13230,Jamboree Rd,Irvine,CA,92602,ORANGE,33.72917,-117.7881
GARDEN'S LIQUOR INC.  ,Convenience Store,11562,Garden Grove Blvd,Garden Grove,CA,92843,ORANGE,0.0,0.0
Gardens Liquor  ,Convenience Store,11562,Garden Grove Blvd,Garden Grove,CA,92843,ORANGE,33.77426,-117.9309
GARDENS LIQUOR INC  ,Convenience Store,11562,Garden Grove Blvd,Garden Grove,CA,92843,ORANGE,33.77426,-117.9307
Gasco  ,Convenience Store,220,W 17th St,Santa Ana,CA,92706,ORANGE,33.75992,-117.8691
GEETANJALI  ,Unknown,2960,W Lincoln Ave Ste F,Anaheim,CA,92801,ORANGE,0.0,0.0
GEETANJALI GROCERY  ,Unknown,2960,W Lincoln Ave Ste F,Anaheim,CA,92801,ORANGE,0.0,0.0
GELSON'S MARKET 18,Supermarket,5521,Alton Pkwy,Irvine,CA,92618,ORANGE,33.66945,-117.7879
GELSON'S MARKET 19,Supermarket,24,Monarch Bay Plz,Dana Point,CA,92629,ORANGE,33.48527,-117.7231
Gelson's Market 31,Supermarket,25636,Crown Valley Pkwy,Ladera Ranch,CA,92694,ORANGE,33.56582,-117.6308
Gelson's Market 33,Supermarket,30922,Coast Hwy,Laguna Beach,CA,92651,ORANGE,33.51465,-117.7559
Gelson's Market 25,Supermarket,30731,Gateway Place,Racho Mission Viego,CA,92694,ORANGE,33.55841,-117.6334
GELSONS MARKET 6,Supermarket,1660,San Miguel Dr,Newport Beach,CA,92660,ORANGE,33.61231,-117.8641
GEMMAE BAKESHOP & SEAFOOD MARKET  ,Medium Grocery Store,8802,Knott Ave,Buena Park,CA,90620,ORANGE,33.8346,-118.0109
George Market  ,Small Grocery Store,16305,Harbor Blvd,Fountain Valley,CA,92708,ORANGE,33.72578,-117.9199
GEORGE'S LIQUOR  ,Convenience Store,1931,E la Habra Blvd,La Habra,CA,90631,ORANGE,33.9319,-117.9251
Georges Liquor  ,Convenience Store,1931,E la Habra Blvd,La Habra,CA,90631,ORANGE,33.9319,-117.9251
Georges Liquor  ,Convenience Store,1931,E la Habra Blvd,La Habra,CA,90631,ORANGE,33.9319,-117.9251
GIGANTE 109,Super Store,650,N Euclid St,Anaheim,CA,92801,ORANGE,33.8406,-117.9415
GILBERT RANCHO MARKET  ,Medium Grocery Store,12032,Gilbert St,Garden Grove,CA,92841,ORANGE,33.78783,-117.9674
GLASSELL MINI MART  ,Medium Grocery Store,1095,N Glassell St,Orange,CA,92867,ORANGE,0.0,0.0
Glassell Nutrition  ,Small Grocery Store,1190,N Glassell St,Orange,CA,92867,ORANGE,33.80796,-117.8531
"GLENNEYRE MARKET, INC.  ",Convenience Store,1080,COAST HWY,LAGUNA BEACH,CA,92651,ORANGE,0.0,0.0
GLOBAL AFRICAN MARKET  ,Small Grocery Store,1308,E Chapman Ave,FULERTON,CA,92831,ORANGE,33.87406,-117.9047
GLORY PRODUCE & SEAFOOD MKT  ,Medium Grocery Store,10562,WESTMINISTER,GARDEN GROVE,CA,92643,ORANGE,0.0,0.0
GO GO LIQUOR  ,Convenience Store,2439-41,W. BALL ROAD,ANAHEIM,CA,92804,ORANGE,0.0,0.0
GO GO LIQUOR  ,Convenience Store,2439-41,W BALL ROAD,ANAHEIM,CA,92804,ORANGE,0.0,0.0
Go Go Liquor  ,Convenience Store,2439,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81772,-117.9698
Go Go Liquor  ,Convenience Store,2439,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81772,-117.9698
Go Go Liquor  ,Convenience Store,2439,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81772,-117.9697
Go Go Market Inc  ,Convenience Store,2439,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81773,-117.9699
Gold 7 Liquor  ,Convenience Store,545,W Whittier Blvd,La Habra,CA,90631,ORANGE,33.93918,-117.9517
Gold 7 Liquor  ,Convenience Store,545,W Whittier Blvd,La Habra,CA,90631,ORANGE,33.93917,-117.9517
Golden Bottle Liquor  ,Convenience Store,11701,Edinger Ave,Fountain Valley,CA,92708,ORANGE,33.73009,-117.925
GOLDEN FAMILY PRODUCE  ,Fruits/Veg Specialty,191,W Santa Fe Ave,Placentia,CA,92870,ORANGE,0.0,0.0
GOMEZ LIQUOR & DELI  ,Convenience Store,906,E 1st St,Santa Ana,CA,92701,ORANGE,0.0,0.0
GONZALES LIQUOR MARKET  ,Medium Grocery Store,1845,W Katella Ave,Anaheim,CA,92804,ORANGE,0.0,0.0
GONZALES LIQUOR MARKET  ,Convenience Store,1845,W Katella Ave,Anaheim,CA,92804,ORANGE,33.80323,-117.948
Gonzales Market  ,Convenience Store,235,W La Jolla St,Placentia,CA,92870,ORANGE,33.85828,-117.8742
GONZALEZ MARKET  ,Large Grocery Store,1311,S Gilbert St,Fullerton,CA,92833,ORANGE,33.8586,-117.968
GONZALEZ MARKET  ,Medium Grocery Store,2230,W Valencia Dr,Fullerton,CA,92833,ORANGE,33.86643,-117.9678
Gonzalez Market  ,Convenience Store,235,W la Jolla St,Placentia,CA,92870,ORANGE,33.85829,-117.8742
Gonzalez Mini Market ,Convenience Store,870,W Lincoln Ave,Anaheim,CA,92805,ORANGE,33.83277,-117.9241
GONZALEZ PRODUCE MARKET  ,Convenience Store,1440,S MAIN STREET,SANTA ANA,CA,92707,ORANGE,0.0,0.0
Gonzalez Valencia Market Inc  ,Small Grocery Store,2230,W Valencia Dr,Fullerton,CA,92833,ORANGE,33.86643,-117.9678
Good Choice Market  ,Convenience Store,926,E Broadway,Anaheim,CA,92805,ORANGE,33.83523,-117.904
Good Food  ,Small Grocery Store,25565,Jeronimo Rd,Mission Viejo,CA,92691,ORANGE,33.62292,-117.6838
GOURMET DELI  ,Convenience Store,3015,Harbor Blvd,Costa Mesa,CA,92626,ORANGE,0.0,0.0
Grab & Fly  ,Convenience Store,971,S Beach Blvd,Anaheim,CA,92804,ORANGE,33.81777,-117.9939
Granada Liquor  ,Convenience Store,5501,Orangethorpe Ave,La Palma,CA,90623,ORANGE,33.85884,-118.0372
Grand Chevron  ,Convenience Store,2650,N Grand Ave,Santa Ana,CA,92705,ORANGE,33.77294,-117.8529
GRAND MARKET  ,Supermarket,14014,Magnolia St,Westminster,CA,92683,ORANGE,0.0,0.0
Grand Market  ,Convenience Store,1131,S Grand Ave,Santa Ana,CA,92705,ORANGE,33.73487,-117.8502
GRAND MARKET PLACE  ,Convenience Store,1314,N Grand Ave,Santa Ana,CA,92701,ORANGE,0.0,0.0
Granny's Donut 11,Convenience Store,6058,Lincoln Ave,Cypress,CA,90630,ORANGE,33.83166,-118.0272
GREEN ACRES  ,Small Grocery Store,411,S Brookhurst Rd,Fullerton,CA,92833,ORANGE,0.0,0.0
Green Discount & Grocery  ,Large Grocery Store,1611,W Whittier Blvd,La Habra,CA,90631,ORANGE,33.93959,-117.9642
Green Farm Market  ,Super Store,16042,Magnolia St,Fountain Valley,CA,92708,ORANGE,33.72971,-117.972
Green Farm Market  ,Super Store,16042,Magnolia St,Fountain Valley,CA,92708,ORANGE,33.72971,-117.972
GREEN'S MARKETPLACE  ,Supermarket,32382,DEL OBISPO ST,SAN JUAN CAPO,CA,92675,ORANGE,0.0,0.0
GROCERY OUTLET  ,Supermarket,2711,N Grand Ave,Santa Ana,CA,92705,ORANGE,0.0,0.0
Grocery Outlet  ,Supermarket,12932,Newport Ave,Tustin,CA,92780,ORANGE,33.74987,-117.8104
Grocery Outlet 355,Supermarket,22475,El Toro Rd,Lake Forest,CA,92630,ORANGE,33.63633,-117.6825
Grocery Outlet Anaheim 414,Supermarket,3430,W Lincoln Ave,Anaheim,CA,92801,ORANGE,33.83116,-118.0093
Grocery Outlet Bargain Market 352,Supermarket,18920,Brookhurst St,Fountain Valley,CA,92708,ORANGE,33.6881,-117.954
Grocery Outlet Fullerton 350,Supermarket,120,N Raymond Ave,Fullerton,CA,92831,ORANGE,33.8712,-117.9059
Grocery Outlet Inc. 414,Supermarket,3430,W Lincoln Ave,Anaheim,CA,92801,ORANGE,33.831,-118.0097
Grocery Outlet Of Anaheim 414,Supermarket,3430,W Lincoln Ave,Anaheim,CA,92801,ORANGE,33.83183,-118.0097
Grocery Outlet Of Fountain Valley  ,Supermarket,17070,Magnolia St,Fountain Valley,CA,92708,ORANGE,33.71479,-117.9718
Grocery Outlet Of Fullerton 350,Supermarket,120,N Raymond Ave,Fullerton,CA,92831,ORANGE,33.87121,-117.9069
Grocery Outlet Of Huntington Beach 361,Supermarket,16672,Beach Blvd,Huntington Beach,CA,92647,ORANGE,33.72036,-117.9875
Grocery Outlet Of La Habra 299,Supermarket,2001,W Whittier Blvd,La Habra,CA,90631,ORANGE,33.93994,-117.9689
Grocery Outlet Of Laguna Niguel 542,Super Store,27871,La Paz Rd,Laguna Niguel,CA,92677,ORANGE,33.55791,-117.7098
Grocery Outlet Of Lake Forest  ,Supermarket,22475,El Toro Rd,Lake Forest,CA,92630,ORANGE,33.63544,-117.6822
Grocery Outlet Of Orange 274,Combination Grocery/Other,1803,E Chapman Ave,Orange,CA,92867,ORANGE,33.7879,-117.8347
Grocery Outlet Of Placentia 364,Supermarket,1820,N Placentia Ave,Placentia,CA,92870,ORANGE,33.89518,-117.8723
Grocery Outlet Of Tustin  ,Supermarket,12932,Newport Ave,Tustin,CA,92780,ORANGE,33.74988,-117.8104
Grocery Outlet Of Tustin 333,Supermarket,12932,Newport Ave,Tustin,CA,92780,ORANGE,33.75011,-117.8102
Grocery Outlet Of Woodbridge Village 344,Supermarket,4730,Barranca Pkwy,Irvine,CA,92604,ORANGE,33.67801,-117.7994
Grocery Outlet Westminster 298,Supermarket,15412,Goldenwest St,Westminster,CA,92683,ORANGE,33.73829,-118.0062
Growers Direct  ,Combination Grocery/Other,101,E 17th St,Costa Mesa,CA,92627,ORANGE,33.63619,-117.9231
Growers Direct  ,Combination Grocery/Other,26541,Aliso Creek Rd,Aliso Viejo,CA,92656,ORANGE,33.57705,-117.7232
Growers Direct 1,Supermarket,101,E 17th St,Costa Mesa,CA,92627,ORANGE,33.63619,-117.9231
Guadalajara Home Products Corp  ,Small Grocery Store,6921,Cerritos Ave,Stanton,CA,90680,ORANGE,33.81001,-118.0116
GUADALAJARA MARKET  ,Convenience Store,1440,SO. MAIN STREET,SANTA ANA,CA,92707,ORANGE,0.0,0.0
GUADALAJARA MARKET  ,Medium Grocery Store,1440,S. MAIN STREET,SANTA ANA,CA,92707,ORANGE,0.0,0.0
GUADALAJARA MARKET  ,Small Grocery Store,6921,Cerritos Ave,Stanton,CA,90680,ORANGE,33.81001,-118.0116
Guadalajara Meat Market  ,Combination Grocery/Other,2950,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81742,-117.9915
Guadalajara Meat Market  ,Supermarket,2950,W Ball Rd,Anaheim,CA,92804,ORANGE,33.81742,-117.9915
GUADALAJARA PRODUCE  ,Small Grocery Store,6921,Cerritos Ave,Stanton,CA,90680,ORANGE,0.0,0.0
GUADALAJARA SUPER MARKET  ,Convenience Store,1440,S. MAIN ST.,SANTA ANA,CA,92707,ORANGE,0.0,0.0
H & C LIQUOR  ,Convenience Store,1701,S Brookhurst St,Anaheim,CA,92804,ORANGE,33.806,-117.9589
H & C Liquor  ,Convenience Store,1701,S Brookhurst St,Anaheim,CA,92804,ORANGE,33.806,-117.9589
"H & C LIQUOR, INC.  ",Convenience Store,1701,S Brookhurst St,Anaheim,CA,92804,ORANGE,0.0,0.0
H & F Petroleum 1,Combination Grocery/Other,6702,Westminster Blvd,Westminster,CA,92683,ORANGE,33.75906,-118.0117
H & H Liquor  ,Convenience Store,15492,Magnolia St,Westminster,CA,92683,ORANGE,33.73546,-117.9721
H & S Energy Products 2002,Convenience Store,2950,Westminster Ave,Seal Beach,CA,90740,ORANGE,33.75931,-118.0789
H & S Energy Products 2016,Convenience Store,5100,Katella Ave,Los Alamitos,CA,90720,ORANGE,33.8027,-118.044
H & S Energy Products 2001,Convenience Store,5999,Cerritos Ave,Cypress,CA,90630,ORANGE,33.81021,-118.0286
H & S Energy Products 2015,Convenience Store,2844,N Santiago Blvd,Orange,CA,92867,ORANGE,33.83627,-117.8344
H & S Energy Products 2026,Convenience Store,2950,Nutwood Ave,Fullerton,CA,92831,ORANGE,33.87762,-117.8785
H & S Energy Products 2033,Convenience Store,6971,Beach Blvd,Buena Park,CA,90621,ORANGE,33.85934,-117.9985
H & S FOOD & GAS  ,Convenience Store,480,N Glassell St,Orange,CA,92866,ORANGE,0.0,0.0
H & S LIQUOR MART  ,Convenience Store,1125,Victoria St Ste S,Costa Mesa,CA,92627,ORANGE,0.0,0.0
H H Gasoline  ,Convenience Store,1198,W Ball Rd,Anaheim,CA,92802,ORANGE,33.81796,-117.9278
H Mart  ,Super Store,2600,Alton Pkwy,Irvine,CA,92606,ORANGE,33.68963,-117.8338
H Mart  ,Large Grocery Store,8911,Garden Grove Blvd,Garden Grove,CA,92844,ORANGE,33.77403,-117.9767
H Mart  ,Super Store,5111,Beach Blvd,Buena Park,CA,90621,ORANGE,33.88594,-117.9946
"H Mart Garden Grove, Llc  ",Super Store,8911,Garden Grove Blvd,Garden Grove,CA,92844,ORANGE,33.77401,-117.9766
H Mart Irvine Northpark  ,Super Store,3931,Irvine Blvd,Irvine,CA,92602,ORANGE,33.72363,-117.7715
H Mart Irvine Westpark  ,Super Store,3825,Alton Pkwy,Irvine,CA,92606,ORANGE,33.6832,-117.813
H&H MARKET & LIQUOR  ,Convenience Store,811,N Fairview St,Santa Ana,CA,92703,ORANGE,33.75191,-117.9027
H&S Energy Products 2029,Convenience Store,1101,N Magnolia Ave,Anaheim,CA,92801,ORANGE,33.84719,-117.9766
H&S Energy Products 2025,Convenience Store,700,N Brookhurst St,Anaheim,CA,92801,ORANGE,33.84019,-117.9586
"H&S Energy Products, LLC 2038",Convenience Store,32842,Pacific Coast Hwy.,Dana Point,CA,92629,ORANGE,33.48569,-117.7252
"H&s Energy, Llc H&S 49",Convenience Store,3085,E La Palma Ave,Anaheim,CA,92806,ORANGE,33.85106,-117.8577
Ha Met Jackfruit  ,Combination Grocery/Other,14358,Brookhurst St,Garden Grove,CA,92843,ORANGE,33.75382,-117.9542
Haggen Food and Pharmacy 2137,Super Store,21500,Yorba Linda Blvd,Yorba Linda,CA,92887,ORANGE,33.87664,-117.7535
Haggen Food and Pharmacy 2172,Super Store,25636,Crown Valley Pkwy,Ladera Ranch,CA,92694,ORANGE,33.5658,-117.6307
Haggen Food and Pharmacy 2202,Super Store,25872,Muirlands Blvd,Mission Viejo,CA,92691,ORANGE,33.60088,-117.6779
Haggen Food and Pharmacy 2201,Super Store,3901,Portola Pkwy,Irvine,CA,92602,ORANGE,33.73362,-117.7618
Haggen Fresh Foods 2133,Super Store,30922,South Pacific Coast Hwy,Laguna Beach,CA,92651,ORANGE,33.51441,-117.7557
Haggen Fresh Foods 2135,Super Store,21672,Plano Trabuco Rd,Trabuco Canyon,CA,92679,ORANGE,33.64787,-117.5775
Haggen Fresh Foods 2173,Super Store,30252,Crown Valley Pkwy,Laguna Niguel,CA,92677,ORANGE,33.52311,-117.7153
Haggen Fresh Foods 2171,Super Store,3049,E Coast Hwy,Corona del Mar,CA,92625,ORANGE,33.59823,-117.8718
Haggen Fresh Foods 2203,Super Store,28751,Los Alisos Blvd,Mission Viejo,CA,92692,ORANGE,33.65439,-117.6311
Haggen Fresh Foods 2215,Super Store,17662,17th St,Tustin,CA,92780,ORANGE,33.75974,-117.8239
